Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
CRHR1	1394	Pregnancy Complications	C0032962	group	Female Urogenital Diseases and Pregnancy Complications	Pathologic Function	92	11	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
CRHR1	1394	Progressive supranuclear palsy	C0038868	disease	Eye Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	68	22	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CRHR1	1394	Urticaria	C0042109	disease	Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	113	6	0.01	no reported evidence		1	0	2006.0	2006.0
CRHR1	1394	Bacterial Vaginosis	C0085166	disease	Bacterial Infections and Mycoses; Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	37	5	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
CRHR1	1394	Addictive Behavior	C0085281	phenotype	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	207	30	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CRHR1	1394	Alcohol abuse	C0085762	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	106	106	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CRHR1	1394	Lichen Simplex Chronicus	C0149922	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	3	0	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
CRHR1	1394	Recurrent major depressive episodes	C0154409	disease		Mental or Behavioral Dysfunction	28	3	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
CRHR1	1394	Pituitary-dependent Cushing's disease	C0221406	disease	Endocrine System Diseases; Nervous System Diseases	Disease or Syndrome	55	7	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
CRHR1	1394	Abnormal behavior	C0233514	phenotype	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	371	46	0.01	no reported evidence	1.0	1	1	2010.0	2010.0
CRHR1	1394	Alcohol withdrawal syndrome	C0236663	disease		Disease or Syndrome	40	4	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CRHR1	1394	Invasive aspergillosis	C0238013	disease		Disease or Syndrome	30	7	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
CRHR1	1394	Chronic urticaria	C0263338	disease		Disease or Syndrome	22	1	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
CRHR1	1394	Childhood asthma	C0264408	disease		Disease or Syndrome	126	31	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
CRHR1	1394	Cholestasis of pregnancy	C0268318	disease	Digestive System Diseases; Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	46	20	0.01	no reported evidence	0.0	1	0	2013.0	2013.0
CRHR1	1394	Mixed anxiety and depressive disorder	C0338908	disease		Mental or Behavioral Dysfunction	43	11	0.01	no reported evidence	1.0	1	0	2001.0	2001.0
CRHR1	1394	Depressive episode, unspecified	C0349217	disease		Mental or Behavioral Dysfunction	10	3	0.01	no reported evidence	1.0	1	1	2008.0	2008.0
CRHR1	1394	Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site	C0375023	disease		Disease or Syndrome	215	11	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
CRHR1	1394	Malignant neoplasm of prostate	C0376358	disease	Male Urogenital Diseases; Neoplasms	Neoplastic Process	3238	563	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CRHR1	1394	Social Anxiety	C0424166	disease	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	11	6	0.01	no reported evidence	1.0	1	1	2012.0	2012.0
CRHR1	1394	Complex Regional Pain Syndromes	C0458219	disease	Nervous System Diseases	Disease or Syndrome	14	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
CRHR1	1394	Prostate carcinoma	C0600139	disease		Neoplastic Process	3144	756	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
CRHR1	1394	Central neuroblastoma	C0700095	disease		Neoplastic Process	1655	87	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
CRHR1	1394	ovarian neoplasm	C0919267	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	937	83	0.01	no reported evidence		1	0	2007.0	2007.0
CRHR1	1394	Malignant neoplasm of ovary	C1140680	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	2025	244	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
CRHR1	1394	Sarcoma	C1261473	group	Neoplasms	Neoplastic Process	657	20	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
CRHR1	1394	ACTH-Secreting Pituitary Adenoma	C1306214	disease	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	36	2	0.01	no reported evidence	1.0	1	0	1998.0	1998.0
CRHR1	1394	Paroxysmal nocturnal dyspnea	C1956415	phenotype	Cardiovascular Diseases; Pathological Conditions, Signs and Symptoms; Respiratory Tract Diseases	Disease or Syndrome	4	0	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
CRHR1	1394	Precursor Cell Lymphoblastic Leukemia Lymphoma	C1961102	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	617	126	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ESR2	2100	Amyloidosis	C0002726	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	832	120	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ESR2	2100	Anaplasia	C0002793	disease	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	282	4	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
ESR2	2100	Cutaneous Fibrous Histiocytoma	C0002991	disease	Neoplasms	Neoplastic Process	19	0	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
ESR2	2100	Arthritis	C0003864	disease	Musculoskeletal Diseases	Disease or Syndrome	629	25	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
ESR2	2100	Autistic Disorder	C0004352	group	Mental Disorders	Mental or Behavioral Dysfunction	676	237	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
ESR2	2100	Burkitt Lymphoma	C0006413	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms; Virus Diseases	Neoplastic Process	406	8	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ESR2	2100	CNS disorder	C0007682	group	Nervous System Diseases	Disease or Syndrome	123	2	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ESR2	2100	Intrahepatic Cholestasis	C0008372	disease	Digestive System Diseases	Disease or Syndrome	34	3	0.01	no reported evidence		1	0	2006.0	2006.0
ESR2	2100	Colitis	C0009319	disease	Digestive System Diseases	Disease or Syndrome	607	6	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ESR2	2100	Phyllodes Tumor	C0010701	disease	Neoplasms	Neoplastic Process	61	0	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
ESR2	2100	Presenile dementia	C0011265	disease	Mental Disorders; Nervous System Diseases	Mental or Behavioral Dysfunction	361	102	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ESR2	2100	Down Syndrome	C0013080	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nervous System Diseases	Disease or Syndrome	474	15	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
ESR2	2100	Encephalomyelitis	C0014070	disease	Nervous System Diseases	Disease or Syndrome	347	2	0.01	no reported evidence	0.0	1	0	2005.0	2005.0
ESR2	2100	Endometrial Hyperplasia	C0014173	disease	Female Urogenital Diseases and Pregnancy Complications	Disease or Syndrome	74	4	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
ESR2	2100	Breast Fibrocystic Disease	C0016034	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	74	9	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
ESR2	2100	gallbladder neoplasm	C0016978	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	44	5	0.01	no reported evidence		1	0	2004.0	2004.0
ESR2	2100	Glaucoma, Open-Angle	C0017612	disease	Eye Diseases	Disease or Syndrome	69	37	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ESR2	2100	granulosa cell tumor	C0018206	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	52	1	0.01	no reported evidence		1	0	2005.0	2005.0
ESR2	2100	Graves Disease	C0018213	disease	Endocrine System Diseases; Eye Diseases; Immune System Diseases	Disease or Syndrome	334	213	0.01	no reported evidence	1.0	1	1	2009.0	2009.0
ESR2	2100	Hamartoma	C0018552	group	Neoplasms	Neoplastic Process	73	3	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
ESR2	2100	Congestive heart failure	C0018802	disease	Cardiovascular Diseases	Disease or Syndrome	883	65	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Hepatitis C	C0019196	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	782	89	0.01	no reported evidence	1.0	1	3	2015.0	2015.0
ESR2	2100	Hyperglycemia	C0020456	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	487	37	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
ESR2	2100	Hyperplasia	C0020507	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	122	0	0.01	no reported evidence		1	0	2007.0	2007.0
ESR2	2100	Immunologic Deficiency Syndromes	C0021051	group	Immune System Diseases	Disease or Syndrome	640	10	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ESR2	2100	Infant, Premature	C0021294	phenotype		Finding	277	21	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ESR2	2100	Lipodystrophy	C0023787	disease	Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	112	19	0.01	no reported evidence	1.0	1	3	2012.0	2012.0
ESR2	2100	Liver diseases	C0023895	group	Digestive System Diseases	Disease or Syndrome	605	26	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
ESR2	2100	Liver neoplasms	C0023903	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1320	7	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
ESR2	2100	Lymphoma	C0024299	group	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1306	61	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ESR2	2100	Malignant neoplasm of stomach	C0024623	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2397	341	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
ESR2	2100	Mesothelioma	C0025500	disease	Neoplasms	Neoplastic Process	382	3	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ESR2	2100	Myasthenia Gravis	C0026896	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	178	8	0.01	no reported evidence		1	0	2005.0	2005.0
ESR2	2100	Myoma	C0027086	disease	Neoplasms	Neoplastic Process	17	0	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ESR2	2100	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.01	no reported evidence	1.0	1	0	2017.0	2017.0
ESR2	2100	Night sweats	C0028081	phenotype		Sign or Symptom	9	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ESR2	2100	Obsessive-Compulsive Disorder	C0028768	disease	Mental Disorders	Mental or Behavioral Dysfunction	113	65	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ESR2	2100	Degenerative polyarthritis	C0029408	disease	Musculoskeletal Diseases	Disease or Syndrome	975	92	0.01	no reported evidence	1.0	1	0	2005.0	2005.0
ESR2	2100	Osteosarcoma	C0029463	disease	Neoplasms	Neoplastic Process	1102	74	0.01	no reported evidence		1	0	2005.0	2005.0
ESR2	2100	Pituitary Adenoma	C0032000	disease	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Neoplastic Process	293	15	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ESR2	2100	Polycystic Ovary Syndrome	C0032460	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Disease or Syndrome	525	181	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
ESR2	2100	Rectal Neoplasms	C0034885	group	Digestive System Diseases; Neoplasms	Neoplastic Process	71	9	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ESR2	2100	Retinoblastoma	C0035335	disease	Eye Diseases; Neoplasms	Neoplastic Process	538	127	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Rhabdomyosarcoma	C0035412	disease	Neoplasms	Neoplastic Process	396	11	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ESR2	2100	Stomach Neoplasms	C0038356	group	Digestive System Diseases; Neoplasms	Neoplastic Process	834	23	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Cerebrovascular accident	C0038454	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	767	331	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Giant Cell Arteritis	C0039483	disease	Cardiovascular Diseases; Immune System Diseases; Nervous System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	118	43	0.01	no reported evidence		1	0	2006.0	2006.0
ESR2	2100	Thyroid Neoplasm	C0040136	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	475	35	0.01	no reported evidence		1	0	2008.0	2008.0
ESR2	2100	Vascular Diseases	C0042373	group	Cardiovascular Diseases	Disease or Syndrome	400	32	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Venous Thrombosis	C0042487	phenotype	Cardiovascular Diseases	Pathologic Function	89	218	0.01	no reported evidence		1	0	2007.0	2007.0
ESR2	2100	Virus Diseases	C0042769	group	Virus Diseases	Disease or Syndrome	874	27	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ESR2	2100	De Quervain Disease	C0149870	disease	Musculoskeletal Diseases	Disease or Syndrome	1	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ESR2	2100	Migraine Disorders	C0149931	group	Nervous System Diseases	Disease or Syndrome	289	198	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ESR2	2100	Thyroid Gland Follicular Adenoma	C0151468	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	133	4	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Low Tension Glaucoma	C0152136	disease	Eye Diseases	Disease or Syndrome	35	34	0.01	no reported evidence	1.0	1	2	2010.0	2010.0
ESR2	2100	Malignant neoplasm of gallbladder	C0153452	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	202	41	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Secondary malignant neoplasm of bone	C0153690	disease		Neoplastic Process	329	2	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
ESR2	2100	Migraine with Aura	C0154723	disease	Nervous System Diseases	Disease or Syndrome	67	38	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ESR2	2100	Uterine Polyp	C0156369	disease		Neoplastic Process	13	0	0.01	no reported evidence	1.0	1	0	1999.0	1999.0
ESR2	2100	Aortic Aneurysm, Abdominal	C0162871	disease	Cardiovascular Diseases	Disease or Syndrome	287	66	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ESR2	2100	Germ cell tumor	C0205851	group	Neoplasms	Neoplastic Process	209	4	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
ESR2	2100	Fibroadenoma	C0206650	disease	Neoplasms	Neoplastic Process	62	0	0.01	no reported evidence	1.0	1	0	2006.0	2006.0
ESR2	2100	Adrenal Cortical Adenoma	C0206667	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	91	6	0.01	no reported evidence		1	0	2008.0	2008.0
ESR2	2100	Adenomatous Polyps	C0206677	disease	Neoplasms	Neoplastic Process	68	8	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ESR2	2100	Follicular thyroid carcinoma	C0206682	disease	Neoplasms	Neoplastic Process	166	20	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Cholangiocarcinoma	C0206698	disease	Neoplasms	Neoplastic Process	454	13	0.01	no reported evidence	1.0	1	1	2010.0	2010.0
ESR2	2100	Cervical Intraepithelial Neoplasia	C0206708	disease	Neoplasms	Neoplastic Process	204	5	0.01	no reported evidence	1.0	1	0	1991.0	1991.0
ESR2	2100	Neuroendocrine Tumors	C0206754	group	Neoplasms	Neoplastic Process	256	6	0.01	no reported evidence	1.0	1	0	2015.0	2015.0
ESR2	2100	Gastrointestinal Carcinoid Tumor	C0220620	disease		Neoplastic Process	224	7	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
ESR2	2100	Memory impairment	C0233794	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	266	22	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ESR2	2100	Diastolic hypertension	C0235222	disease		Disease or Syndrome	13	1	0.01	no reported evidence	1.0	1	0	2002.0	2002.0
ESR2	2100	Gallbladder Carcinoma	C0235782	disease		Neoplastic Process	232	51	0.01	no reported evidence	1.0	1	1	2013.0	2013.0
ESR2	2100	Age-related cognitive decline	C0236848	disease		Mental or Behavioral Dysfunction	12	1	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
ESR2	2100	Carcinoma of Male Breast	C0238033	disease	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	57	19	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Medullary carcinoma of thyroid	C0238462	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	238	56	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ESR2	2100	Papillary thyroid carcinoma	C0238463	disease	Endocrine System Diseases; Neoplasms	Neoplastic Process	570	74	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ESR2	2100	Dyslipidemias	C0242339	group	Nutritional and Metabolic Diseases	Disease or Syndrome	215	48	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
ESR2	2100	Osteoarthritis of the hand	C0263746	disease		Disease or Syndrome	39	14	0.01	no reported evidence	1.0	1	0	2010.0	2010.0
ESR2	2100	Impaired glucose tolerance	C0271650	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	325	55	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ESR2	2100	Malignant neoplasm of colon stage IV	C0278484	disease		Neoplastic Process	56	2	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
ESR2	2100	Carcinoma breast stage IV	C0278488	disease		Neoplastic Process	391	7	0.01	no reported evidence	1.0	1	0	2004.0	2004.0
ESR2	2100	Stage IV Ovarian Carcinoma	C0278688	disease		Neoplastic Process	38	0	0.01	no reported evidence	1.0	1	0	2000.0	2000.0
ESR2	2100	Gastric Adenocarcinoma	C0278701	disease		Neoplastic Process	382	223	0.01	no reported evidence	1.0	1	0	2007.0	2007.0
ESR2	2100	Malignant Childhood Neoplasm	C0278704	group		Neoplastic Process	86	21	0.01	no reported evidence	1.0	1	0	2011.0	2011.0
ESR2	2100	Squamous cell carcinoma of esophagus	C0279626	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	1022	148	0.01	no reported evidence	1.0	1	0	2013.0	2013.0
ESR2	2100	Interstitial Cystitis	C0282488	disease	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	52	1	0.01	no reported evidence	1.0	1	0	2008.0	2008.0
ESR2	2100	Adenocarcinoma, metastatic	C0334277	disease		Neoplastic Process	14	0	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
ESR2	2100	Mesothelioma, biphasic, malignant	C0334515	disease		Neoplastic Process	3	0	0.01	no reported evidence	1.0	1	0	2016.0	2016.0
ESR2	2100	Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse	C0334634	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	348	13	0.01	no reported evidence	1.0	1	0	2014.0	2014.0
ESR2	2100	Glaucoma, Primary Open Angle	C0339573	disease	Eye Diseases	Disease or Syndrome	146	105	0.01	no reported evidence	1.0	1	1	2010.0	2010.0
ESR2	2100	Malignant mesothelioma	C0345967	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	334	2	0.01	no reported evidence	1.0	1	0	2009.0	2009.0
ESR2	2100	Benign neoplasm of breast	C0346156	disease		Neoplastic Process	26	1	0.01	no reported evidence	1.0	1	0	2003.0	2003.0
ESR2	2100	Malignant neoplasm of large intestine	C0346629	disease		Neoplastic Process	516	25	0.01	no reported evidence	1.0	1	0	2018.0	2018.0
ESR2	2100	Phobic anxiety disorder	C0349231	disease	Mental Disorders	Mental or Behavioral Dysfunction	14	6	0.01	no reported evidence	1.0	1	1	2012.0	2012.0
ESR2	2100	Adolescent idiopathic scoliosis	C0410702	phenotype		Anatomical Abnormality	24	18	0.01	no reported evidence	1.0	1	1	2018.0	2018.0
ESR2	2100	Secondary malignant neoplasm of liver	C0494165	disease		Neoplastic Process	507	7	0.01	no reported evidence	1.0	1	0	2012.0	2012.0
