Gene	Gene_id	Disease	Disease_id	Type	Disease_Class	Semantic_Type	N_genes_d	N_SNPs_d	Score_gda	EL_gda	EI_gda	N_PMIDs	N_SNPs_gda	First_Ref	Last_Ref
BDNF-AS	497258	Huntington Disease	C0020179	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases	Disease or Syndrome	626	68	0.02	no reported evidence	1	2	2	2007	2012
BDNF-AS	497258	Schizophrenia	C0036341	disease	Mental Disorders	Mental or Behavioral Dysfunction	1922	1782	0.02	no reported evidence	1	2	5	2008	2009
ABCA1	19	Rheumatoid Arthritis	C0003873	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	1832	1878	0.01	no reported evidence	0	1	0	1987	1987
ABCA1	19	Asthma	C0004096	disease	Immune System Diseases; Respiratory Tract Diseases	Disease or Syndrome	1312	729	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Blood Coagulation Disorders	C0005779	group	Hemic and Lymphatic Diseases	Disease or Syndrome	170	17	0.01	no reported evidence	1	1	1	2009	2009
ABCA1	19	Squamous cell carcinoma	C0007137	disease	Neoplasms	Neoplastic Process	1875	224	0.01	no reported evidence	1	1	0	2004	2004
ABCA1	19	Cerebrovascular Disorders	C0007820	group	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	177	19	0.01	no reported evidence	1	1	1	2016	2016
ABCA1	19	Primary biliary cirrhosis	C0008312	disease	Digestive System Diseases	Disease or Syndrome	328	108	0.01	no reported evidence	1	1	0	2018	2018
ABCA1	19	Cholesterol Ester Storage Disease	C0008384	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	3	3	0.01	no reported evidence	1	1	0	2011	2011
ABCA1	19	Cognition Disorders	C0009241	group	Mental Disorders	Mental or Behavioral Dysfunction	236	29	0.01	no reported evidence	1	1	0	2016	2016
ABCA1	19	Depressive disorder	C0011581	disease	Mental Disorders	Mental or Behavioral Dysfunction	740	143	0.01	no reported evidence	1	1	0	2014	2014
ABCA1	19	Dermatitis	C0011603	disease	Skin and Connective Tissue Diseases	Disease or Syndrome	189	4	0.01	no reported evidence	1	1	0	2008	2008
ABCA1	19	Dermatitis, Atopic	C0011615	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Immune System Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	483	173	0.01	no reported evidence	1	1	0	2004	2004
ABCA1	19	Diabetes Mellitus, Insulin-Dependent	C0011854	disease	Endocrine System Diseases; Immune System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	955	775	0.01	no reported evidence	1	1	0	2013	2013
ABCA1	19	Diabetic Nephropathy	C0011881	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	560	110	0.01	no reported evidence	1	1	0	2014	2014
ABCA1	19	Fibrosarcoma	C0016057	disease	Neoplasms	Neoplastic Process	297	5	0.01	no reported evidence	1	1	0	2000	2000
ABCA1	19	Glaucoma	C0017601	disease	Eye Diseases	Disease or Syndrome	380	209	0.01	no reported evidence	1	1	0	2014	2014
ABCA1	19	Primary angle-closure glaucoma	C0017606	disease		Disease or Syndrome	32	23	0.01	no reported evidence	1	1	0	2016	2016
ABCA1	19	Glioma	C0017638	disease	Neoplasms	Neoplastic Process	2210	180	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Glycogen Storage Disease Type I	C0017920	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	19	24	0.01	no reported evidence	1	1	0	2005	2005
ABCA1	19	Heart Diseases	C0018799	group	Cardiovascular Diseases	Disease or Syndrome	324	26	0.01	no reported evidence	1	1	1	2016	2016
ABCA1	19	Hepatitis C	C0019196	disease	Digestive System Diseases; Virus Diseases	Disease or Syndrome	782	89	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Huntington Disease	C0020179	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Mental Disorders; Nervous System Diseases	Disease or Syndrome	626	68	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Hyperinsulinism	C0020459	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	376	33	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Hypertensive disease	C0020538	group	Cardiovascular Diseases	Disease or Syndrome	1309	447	0.01	no reported evidence		1	1	2008	2008
ABCA1	19	Influenza	C0021400	disease	Respiratory Tract Diseases; Virus Diseases	Disease or Syndrome	588	13	0.01	no reported evidence	1	1	0	1999	1999
ABCA1	19	Kidney Diseases	C0022658	group	Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases	Disease or Syndrome	638	93	0.01	no reported evidence	1	1	0	2009	2009
ABCA1	19	leukemia	C0023418	disease	Neoplasms	Neoplastic Process	1940	76	0.01	no reported evidence	1	1	0	2013	2013
ABCA1	19	Chronic Lymphocytic Leukemia	C0023434	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	1119	228	0.01	no reported evidence	1	1	0	2012	2012
ABCA1	19	Leukemia, Myelocytic, Acute	C0023467	disease	Neoplasms	Neoplastic Process	1702	215	0.01	no reported evidence	1	1	0	2007	2007
ABCA1	19	Chronic Obstructive Airway Disease	C0024117	disease	Respiratory Tract Diseases	Disease or Syndrome	668	408	0.01	no reported evidence	1	1	0	2018	2018
ABCA1	19	Lymphoproliferative Disorders	C0024314	group	Hemic and Lymphatic Diseases; Immune System Diseases	Neoplastic Process	214	6	0.01	no reported evidence	1	1	0	2006	2006
ABCA1	19	Malaria	C0024530	disease	Parasitic Diseases	Disease or Syndrome	468	107	0.01	no reported evidence	1	1	0	2013	2013
ABCA1	19	Marijuana Abuse	C0024809	disease	Mental Disorders; Substance-Related Disorders	Mental or Behavioral Dysfunction	61	16	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Mental Retardation	C0025362	disease		Mental or Behavioral Dysfunction	1157	29	0.01	no reported evidence	1	1	0	2016	2016
ABCA1	19	Mesothelioma	C0025500	disease	Neoplasms	Neoplastic Process	382	3	0.01	no reported evidence	1	1	0	2011	2011
ABCA1	19	Multiple Sclerosis	C0026769	disease	Immune System Diseases; Nervous System Diseases	Disease or Syndrome	1105	745	0.01	no reported evidence	1	1	0	2013	2013
ABCA1	19	Myeloproliferative disease	C0027022	group	Hemic and Lymphatic Diseases	Neoplastic Process	263	23	0.01	no reported evidence	1	1	0	2013	2013
ABCA1	19	Nephroblastoma	C0027708	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Female Urogenital Diseases and Pregnancy Complications; Male Urogenital Diseases; Neoplasms	Neoplastic Process	370	33	0.01	no reported evidence	1	1	0	2013	2013
ABCA1	19	Niemann-Pick Diseases	C0028064	group	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Hemic and Lymphatic Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	17	17	0.01	no reported evidence		1	0	2003	2003
ABCA1	19	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.01	no reported evidence	1	1	1	2018	2018
ABCA1	19	Severe mental retardation (I.Q. 20-34)	C0036857	disease		Mental or Behavioral Dysfunction	223	19	0.01	no reported evidence	1	1	0	1995	1995
ABCA1	19	Subarachnoid Hemorrhage	C0038525	disease	Cardiovascular Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	92	8	0.01	no reported evidence	1	1	1	2008	2008
ABCA1	19	Syringomyelia	C0039144	disease	Nervous System Diseases	Disease or Syndrome	13	0	0.01	no reported evidence	1	1	0	2003	2003
ABCA1	19	Thrombocytopenia	C0040034	phenotype	Hemic and Lymphatic Diseases	Disease or Syndrome	340	34	0.01	no reported evidence	1	1	0	2004	2004
ABCA1	19	Vascular Diseases	C0042373	group	Cardiovascular Diseases	Disease or Syndrome	400	32	0.01	no reported evidence	1	1	0	2006	2006
ABCA1	19	Wolman Disease	C0043208	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases	Disease or Syndrome	10	10	0.01	no reported evidence	1	1	0	2011	2011
ABCA1	19	Cerebral Amyloid Angiopathy	C0085220	disease	Cardiovascular Diseases; Nervous System Diseases; Nutritional and Metabolic Diseases	Disease or Syndrome	44	11	0.01	no reported evidence	1	1	0	2006	2006
ABCA1	19	Antiphospholipid Syndrome	C0085278	disease	Immune System Diseases	Disease or Syndrome	46	9	0.01	no reported evidence	1	1	0	2007	2007
ABCA1	19	Addictive Behavior	C0085281	phenotype	Behavior and Behavior Mechanisms	Mental or Behavioral Dysfunction	207	30	0.01	no reported evidence	1	1	0	2014	2014
ABCA1	19	Lipid Metabolism Disorders	C0154251	group	Nutritional and Metabolic Diseases	Disease or Syndrome	31	0	0.01	no reported evidence	1	1	0	2012	2012
ABCA1	19	Prion Diseases	C0162534	group	Nervous System Diseases	Disease or Syndrome	79	30	0.01	no reported evidence	1	1	0	2014	2014
ABCA1	19	Aortic Aneurysm, Abdominal	C0162871	disease	Cardiovascular Diseases	Disease or Syndrome	287	66	0.01	no reported evidence	1	1	0	2016	2016
ABCA1	19	Hepatoblastoma	C0206624	disease	Neoplasms	Neoplastic Process	234	20	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Metastatic malignant neoplasm to brain	C0220650	disease		Neoplastic Process	162	17	0.01	no reported evidence	1	1	0	2009	2009
ABCA1	19	Memory impairment	C0233794	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	266	22	0.01	no reported evidence	1	1	0	2012	2012
ABCA1	19	Impaired glucose tolerance	C0271650	phenotype	Nutritional and Metabolic Diseases	Disease or Syndrome	325	55	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Coinfection	C0275524	phenotype	Bacterial Infections and Mycoses; Parasitic Diseases; Virus Diseases	Disease or Syndrome	170	8	0.01	no reported evidence	0	1	0	2008	2008
ABCA1	19	Rhinovirus infection	C0276447	disease		Disease or Syndrome	46	0	0.01	no reported evidence	1	1	0	2003	2003
ABCA1	19	Solid Neoplasm	C0280100	phenotype		Neoplastic Process	839	9	0.01	no reported evidence	1	1	0	2002	2002
ABCA1	19	Xanthoma	C0302314	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	20	3	0.01	no reported evidence	1	1	0	2011	2011
ABCA1	19	Impaired cognition	C0338656	disease	Mental Disorders	Mental or Behavioral Dysfunction	670	121	0.01	no reported evidence	1	1	0	2016	2016
ABCA1	19	Disseminated Malignant Neoplasm	C0346957	phenotype		Neoplastic Process	194	0	0.01	no reported evidence	1	1	0	2014	2014
ABCA1	19	Respiratory syncytial virus (RSV) infection in conditions classified elsewhere and of unspecified site	C0375023	disease		Disease or Syndrome	215	11	0.01	no reported evidence	1	1	0	2009	2009
ABCA1	19	Non-alcoholic Fatty Liver Disease	C0400966	disease	Digestive System Diseases	Disease or Syndrome	333	84	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Primary antiphospholipid syndrome	C0409980	disease		Disease or Syndrome	17	1	0.01	no reported evidence	1	1	0	2007	2007
ABCA1	19	Neurodegenerative Disorders	C0524851	group	Nervous System Diseases	Disease or Syndrome	744	41	0.01	no reported evidence	1	1	0	2015	2015
ABCA1	19	Carotid Atherosclerosis	C0577631	disease	Cardiovascular Diseases; Nervous System Diseases	Disease or Syndrome	104	41	0.01	no reported evidence	1	1	1	2005	2005
ABCA1	19	Osteosarcoma of bone	C0585442	disease		Neoplastic Process	1041	61	0.01	no reported evidence	1	1	0	1997	1997
ABCA1	19	Carcinogenesis	C0596263	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	4064	159	0.01	no reported evidence	1	1	0	2012	2012
ABCA1	19	Hashimoto Disease	C0677607	disease	Endocrine System Diseases	Disease or Syndrome	185	44	0.01	no reported evidence	1	1	0	2014	2014
ABCA1	19	Epithelial ovarian cancer	C0677886	disease	Endocrine System Diseases; Female Urogenital Diseases and Pregnancy Complications; Neoplasms	Neoplastic Process	1328	197	0.01	no reported evidence	1	1	0	2007	2007
ABCA1	19	Colon Carcinoma	C0699790	disease		Neoplastic Process	2090	240	0.01	no reported evidence	1	1	0	2011	2011
ABCA1	19	Memory Loss	C0751295	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	125	2	0.01	no reported evidence	1	1	0	2011	2011
ABCA1	19	Endothelial dysfunction	C0856169	phenotype		Disease or Syndrome	261	11	0.01	no reported evidence	1	1	0	2003	2003
ABCA1	19	Vascular inflammations	C0947751	phenotype		Disease or Syndrome	141	1	0.01	no reported evidence	1	1	0	2014	2014
ABCA1	19	Mild cognitive disorder	C1270972	disease	Mental Disorders	Mental or Behavioral Dysfunction	149	40	0.01	no reported evidence	1	1	0	2017	2017
ABCA1	19	Metastasis from malignant tumor of prostate	C1282496	disease		Neoplastic Process	231	15	0.01	no reported evidence	1	1	0	2016	2016
ABCA1	19	Chronic myeloproliferative disorder	C1292778	disease		Neoplastic Process	232	22	0.01	no reported evidence	1	1	0	2013	2013
ABCA1	19	alpha^+^ Thalassemia	C1456873	disease		Disease or Syndrome	71	12	0.01	no reported evidence	1	1	0	2006	2006
ABCA1	19	Mammary Neoplasms	C1458155	group	Neoplasms; Skin and Connective Tissue Diseases	Neoplastic Process	2386	303	0.01	no reported evidence		1	0	2008	2008
ABCA1	19	Tumor-Associated Vasculature	C1519666	phenotype		Acquired Abnormality	52	0	0.01	no reported evidence	1	1	0	2004	2004
ABCA1	19	Benign Prostatic Hyperplasia	C1704272	disease	Male Urogenital Diseases	Disease or Syndrome	419	19	0.01	no reported evidence	1	1	0	2011	2011
ABCA1	19	ATRICHIA WITH PAPULAR LESIONS	C1859592	disease	Pathological Conditions, Signs and Symptoms; Skin and Connective Tissue Diseases	Disease or Syndrome	46	3	0.01	no reported evidence	1	1	0	2007	2007
ABCA1	19	PITUITARY ADENOMA PREDISPOSITION (disorder)	C1863340	phenotype	Endocrine System Diseases; Neoplasms; Nervous System Diseases	Finding	41	3	0.01	no reported evidence	1	1	0	2008	2008
ABCA1	19	Nasopharyngeal carcinoma	C2931822	disease	Neoplasms; Otorhinolaryngologic Diseases; Stomatognathic Diseases	Neoplastic Process	781	60	0.01	no reported evidence	1	1	0	2003	2003
ABCA1	19	Juvenile arthritis	C3495559	disease	Immune System Diseases; Musculoskeletal Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	325	94	0.01	no reported evidence	1	1	0	2012	2012
ABCA1	19	Placental Malformation	C3642304	disease		Disease or Syndrome	2	0	0.01	no reported evidence	1	1	0	2007	2007
ABCA1	19	Pneumonitis	C3714636	disease	Respiratory Tract Diseases	Disease or Syndrome	338	4	0.01	no reported evidence	1	1	0	2010	2010
ABCA1	19	Intellectual Disability	C3714756	group	Behavior and Behavior Mechanisms; Mental Disorders; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	2502	53	0.01	no reported evidence	1	1	0	2016	2016
ABCA1	19	Juvenile rheumatoid arthritis	C3714757	disease		Disease or Syndrome	130	4	0.01	no reported evidence	1	1	0	2012	2012
BIN1	274	Malignant Neoplasms	C0006826	group	Neoplasms	Neoplastic Process	1437	87	0.01	no reported evidence	1	1	0	2017	2017
BIN1	274	Malignant tumor of colon	C0007102	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2000	135	0.01	no reported evidence	1	1	0	2009	2009
BIN1	274	Non-Small Cell Lung Carcinoma	C0007131	disease	Neoplasms; Respiratory Tract Diseases	Neoplastic Process	2242	362	0.01	no reported evidence	1	1	0	2017	2017
BIN1	274	Squamous cell carcinoma	C0007137	disease	Neoplasms	Neoplastic Process	1875	224	0.01	no reported evidence	1	1	0	2016	2016
BIN1	274	Neoplastic Cell Transformation	C0007621	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	130	0	0.01	no reported evidence		1	0	2007	2007
BIN1	274	Colitis	C0009319	disease	Digestive System Diseases	Disease or Syndrome	607	6	0.01	no reported evidence	1	1	0	2016	2016
BIN1	274	Ulcerative Colitis	C0009324	disease	Digestive System Diseases	Disease or Syndrome	914	696	0.01	no reported evidence	1	1	0	2016	2016
BIN1	274	Colonic Neoplasms	C0009375	group	Digestive System Diseases; Neoplasms	Neoplastic Process	777	24	0.01	no reported evidence		1	0	2007	2007
BIN1	274	Colorectal Carcinoma	C0009402	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	2931	539	0.01	no reported evidence	1	1	0	2016	2016
BIN1	274	Epilepsy, Temporal Lobe	C0014556	disease	Nervous System Diseases	Disease or Syndrome	180	11	0.01	no reported evidence	1	1	0	2016	2016
BIN1	274	Hematological Disease	C0018939	group	Hemic and Lymphatic Diseases	Disease or Syndrome	146	3	0.01	no reported evidence	1	1	0	2017	2017
BIN1	274	Hypercholesterolemia	C0020443	disease	Nutritional and Metabolic Diseases	Disease or Syndrome	239	63	0.01	no reported evidence	1	1	0	2013	2013
BIN1	274	Inflammation	C0021368	phenotype	Pathological Conditions, Signs and Symptoms	Pathologic Function	428	18	0.01	no reported evidence		1	0	2007	2007
BIN1	274	Myeloid Leukemia, Chronic	C0023473	disease	Hemic and Lymphatic Diseases; Neoplasms	Neoplastic Process	875	64	0.01	no reported evidence	1	1	0	2017	2017
BIN1	274	Liver neoplasms	C0023903	group	Digestive System Diseases; Neoplasms	Neoplastic Process	1320	7	0.01	no reported evidence		1	0	2007	2007
BIN1	274	Mild Mental Retardation	C0026106	disease		Mental or Behavioral Dysfunction	146	5	0.01	no reported evidence	1	1	0	2011	2011
BIN1	274	Neoplasm Metastasis	C0027627	phenotype	Neoplasms; Pathological Conditions, Signs and Symptoms	Neoplastic Process	3919	129	0.01	no reported evidence	0	1	0	2000	2000
BIN1	274	Neoplasms	C0027651	group	Neoplasms	Neoplastic Process	1235	103	0.01	no reported evidence	1	1	0	2017	2017
BIN1	274	Paresis	C0030552	phenotype	Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Disease or Syndrome	112	22	0.01	no reported evidence	1	1	0	2011	2011
BIN1	274	Parkinson Disease	C0030567	disease	Nervous System Diseases	Disease or Syndrome	1063	636	0.01	no reported evidence	1	1	0	2016	2016
BIN1	274	Prostatic Neoplasms	C0033578	group	Male Urogenital Diseases; Neoplasms	Neoplastic Process	1553	25	0.01	no reported evidence	1	1	0	2000	2000
BIN1	274	Sezary Syndrome	C0036920	disease	Hemic and Lymphatic Diseases; Immune System Diseases; Neoplasms	Neoplastic Process	152	1	0.01	no reported evidence	1	1	0	2015	2015
BIN1	274	Muscle Weakness	C0151786	phenotype	Musculoskeletal Diseases; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Sign or Symptom	338	30	0.01	no reported evidence	1	1	0	2011	2011
BIN1	274	Rhabdoid Tumor	C0206743	disease	Neoplasms	Neoplastic Process	70	0	0.01	no reported evidence	1	1	0	2012	2012
BIN1	274	Memory impairment	C0233794	phenotype	Behavior and Behavior Mechanisms; Nervous System Diseases; Pathological Conditions, Signs and Symptoms	Mental or Behavioral Dysfunction	266	22	0.01	no reported evidence	1	1	0	2016	2016
BIN1	274	Cerebral atrophy	C0235946	disease		Disease or Syndrome	337	21	0.01	no reported evidence	1	1	0	2017	2017
BIN1	274	Familial lichen amyloidosis	C0268398	disease	Congenital, Hereditary, and Neonatal Diseases and Abnormalities; Nutritional and Metabolic Diseases; Skin and Connective Tissue Diseases	Disease or Syndrome	152	16	0.01	no reported evidence	1	1	0	2014	2014
BIN1	274	Squamous cell carcinoma of esophagus	C0279626	disease	Digestive System Diseases; Neoplasms	Neoplastic Process	1022	148	0.01	no reported evidence	1	1	0	2016	2016
